Lat,Lon,temp_K,dewpt_K,RH_pct,pres_Pa,RadDir_Wm_2,_RadDif_Wm_2,Longwave_Wm_2,Shortwave_Wm_2,WindDir_deg,WindSpd_ms_1
41.85849,-87.634277,280.6377096741998,275.04381912452453,72.03054720385224,99868.88538289566,111.31449062887535,55.28220811700594,301.71989745155037,166.59669874774016,200.1273412142858,2.888542365717665
41.869629,-87.61731,280.530519684548,275.04174968370364,72.55615002986401,99874.27992041555,113.60653036804081,53.88429893144366,301.0521401189066,167.49082931925324,208.97394443638606,2.9327299017065145
41.868671,-87.636658,280.3413220195575,274.9091987525979,72.83938364184347,99866.6208023587,109.98534973899636,55.196922366182264,301.3138565563488,165.18227210479864,199.64878118383018,2.8076277694094816
41.871208,-87.636688,280.2921342491762,274.8882218098343,72.98043789874967,99866.14033789607,109.94173920803415,55.006542926543815,301.2768154461433,164.9482821279038,199.6391052211285,2.7973081181887287
41.862785,-87.625214,280.5561217977534,275.02027531832374,72.32076754000165,99871.20187593765,112.37918150844796,54.73427735414384,301.33961432216756,167.11345886005753,204.61360952019086,2.9010321471656653
41.877136,-87.639038,280.21935725475174,274.85277370925934,73.16708201816341,99863.78201461678,109.64828865607845,55.18921669667146,301.17866144990336,164.837505330489,198.8171891687506,2.783226715806371
41.887352,-87.634583,280.1920346138803,274.85376580670726,73.30865592620592,99861.5012332232,110.09130805993917,55.28222755715121,301.00593114589884,165.37353562672126,200.89220642962727,2.823846441961646
41.888252,-87.625458,280.25666802319,274.9093646620343,73.26348352513304,99869.2038288997,111.17148410065893,54.747589595378926,300.8021470855797,165.9190736885613,203.64586533179863,2.8905370108135497
41.870399,-87.629852,280.33398272619763,274.92034959504105,72.93183421069524,99869.00147610587,110.87942658034147,54.91466076332678,301.1546827381939,165.79408732237883,202.7014188279971,2.830922788671116
41.874672,-87.626465,280.302967620174,274.9152884723749,73.06160369582669,99870.1096812453,111.41687057987649,54.360027397313495,301.04155948838405,165.77689795818188,203.67812189756677,2.845598349750778
41.8848,-87.635681,280.18364564357523,274.8430612020358,73.29707798111862,99862.61519263247,109.8997773486103,55.15925405089972,301.04339686732254,165.0590314038607,200.74426538873846,2.8063739763453595
41.888268,-87.624329,280.27169038611953,274.9197368530453,73.24023221969252,99870.2915599649,111.37725220672468,54.60862655457469,300.7608399028473,165.98587876636796,204.0688642687759,2.9013998678719295
41.889904,-87.633484,280.2120101143454,274.87054403793223,73.2926695514066,99860.64818538079,110.48139646903789,54.96529506978119,300.98611601389683,165.4466915005912,200.8790881485173,2.8414107842781107
41.891628,-87.630066,280.24313554866137,274.8960105707105,73.2643751200051,99863.54259056557,111.48164085414379,54.573117892286895,300.86646560733266,166.05475870807643,201.81702268332353,2.8750506722987264
41.865353,-87.622955,280.5161718295181,275.01254234932844,72.48185279306409,99871.9105459837,112.62077045577446,54.52646885950835,301.2115927065136,167.1472393004141,205.60917192675493,2.8998888462025803
41.870377,-87.634399,280.3094752906989,274.9006795395796,72.95602085828344,99867.21364946969,110.27812889237156,54.991814856551514,301.23360551871286,165.26994373570136,200.79581197993585,2.808806749387514
41.879681,-87.640198,280.20483463749207,274.8437706298047,73.19467999412869,99862.42034807419,109.34175665202342,55.383368281448035,301.21942383505143,164.72512493841344,198.47666871297628,2.7780108086930815
41.891628,-87.628906,280.2507369768101,274.90270181642313,73.25982438172677,99864.8548420743,111.7224408625919,54.44165331494475,300.8067513649996,166.16409413808415,202.143607282673,2.8837607751541765
41.859428,-87.619476,280.76199452399266,275.12691880772155,71.82462163571853,99872.94312325517,113.68106657316054,54.39687864061843,301.50041678195487,168.0779452391232,206.6161426600912,2.971286187589762
41.867886,-87.624115,280.44604514264614,274.98239976822646,72.68177345032514,99871.47069438419,112.27949596967143,54.50334361561207,301.17536231101644,166.78283953075112,205.19166048301938,2.8781310038016397
41.865322,-87.627502,280.46236835241166,274.9766298343753,72.57130745421127,99870.29540450883,111.83902031705662,54.956214331756236,301.2715555817771,166.79523458832458,203.532458399341,2.8695478439638427
41.869595,-87.621857,280.44350081207244,274.99048026298937,72.73489701562892,99872.33930881557,112.51957930210332,54.35382401668497,301.0945997084145,166.87340329238822,206.1663344321618,2.8881169168285905
41.884003,-87.626556,280.2394914873705,274.8900207387007,73.25264570980814,99868.68868701934,111.51843328888239,54.54144193765315,300.8332491466591,166.05987524461446,203.2254307980905,2.8611027436005743
41.860161,-87.638855,280.5750405645431,275.0118352916278,72.18397334295015,99867.33867785054,110.57987767546682,55.24890982901074,301.79765909271777,165.82878748673647,198.46829735718512,2.8530739273464576
41.861877,-87.636597,280.5131140331585,274.9870105133902,72.36948301896594,99867.71143514558,110.6054978949903,55.27471602145817,301.6341382347297,165.88021390027046,199.4231869161949,2.8450413680408886
41.859432,-87.618347,280.7847390085326,275.14192978241977,71.78595395501397,99873.2564000878,113.97257706395197,54.2304698590014,301.49126342789543,168.20304691674437,207.59127560707947,2.9818425673312503
41.867065,-87.617279,280.58211348686325,275.05977026391815,72.38828394601674,99874.18726536892,114.1175912972882,53.83038035296105,301.04237042426286,167.9479716480106,208.80697697896431,2.943512718256312
41.878914,-87.625366,280.2719523637746,274.90396365155846,73.16005647436012,99870.09296096434,111.83344146557398,54.209505350088676,300.89090112435633,166.0429468118189,203.85932471398982,2.856657029737264
41.858589,-87.617188,280.84222542726195,275.17105963930874,71.64417119303876,99873.5260498027,114.1396748775028,54.2508798050604,301.51693997406414,168.39055469844553,208.3960942356172,3.0013735408042597
41.876339,-87.631042,280.24822544305977,274.88244530096273,73.17109892058791,99867.67513675186,110.53598080193463,54.74411651799449,301.1043051406185,165.2800973102559,201.74132720457058,2.8180439479175474
41.882244,-87.63681,280.1850514450873,274.8401032648899,73.27525923401203,99863.56729395445,109.59606012389106,55.175514694305974,301.0600302439805,164.77157482888396,199.94061950713868,2.792097623806706
41.873764,-87.63559,280.2580183091152,274.8761460862971,73.09063914163215,99866.17006889281,109.91398977904032,55.04623692679726,301.19784744458065,164.96022672188877,200.09873165219238,2.7965424502407696
41.873867,-87.61734,280.4633343793612,275.0136253629295,72.75145441742,99874.38893670232,112.66474825863814,54.04933532339275,301.0061187163134,166.71408358515686,209.08512997431774,2.926821662541188
41.890808,-87.624359,280.2854304597869,274.93117068818094,73.22870147047388,99870.2733559906,111.81159475682185,54.45716285055339,300.7224581528256,166.26875759136595,204.0498105232743,2.916138510433387
41.873734,-87.640137,280.25776545657715,274.86629216744103,73.04263362275076,99864.10306599282,109.63578503028636,55.19698041847593,301.2700635921688,164.83276548056932,198.20570218307,2.781628417377713
41.881382,-87.640228,280.1968054447493,274.8396211291713,73.2140786017572,99861.83716544029,109.0742709001014,55.492814262144094,301.20636046908,164.5670851416742,198.70711523088627,2.7794928198445543
41.890793,-87.627777,280.2517873096649,274.9053641889417,73.2678848501732,99866.43258064106,111.61448137260292,54.52770205161772,300.77415581388817,166.14218339203356,202.69366566959528,2.8859965142772697
41.872917,-87.635559,280.2682478614514,274.88089004870295,73.06321085612917,99866.30018658694,109.89439665937314,55.00748960724842,301.2230565463799,164.90188628706602,199.96613381545154,2.7973623737855866
41.878914,-87.626526,280.2587045769197,274.89495464332174,73.18125062317318,99869.46597170392,111.5204944751205,54.33922465210783,300.9323363925828,165.85971914387102,203.27586540457878,2.848221520613331
41.890732,-87.636902,280.2223042739709,274.8729369001438,73.25316324440313,99856.2343743372,109.98643598707443,55.491128544183454,301.0801284616879,165.47756451676943,199.6352895791586,2.8277622196080046
41.858471,-87.638855,280.6390373379233,275.0389923633523,71.99977509998313,99867.64770984305,110.83743433010899,55.25041125061251,301.84461791598403,166.0878455817774,198.58729718691396,2.8711810272028444
41.886585,-87.619751,280.3408943143528,274.96362866972237,73.11367211801974,99873.96393261348,112.21066272159314,54.260948490326975,300.7486789688269,166.47161121339883,206.27392733386836,2.9390417805187106
41.858475,-87.636566,280.6367050511531,275.0420046243133,72.02649773912312,99868.25767092734,111.00125179124778,55.31054817352367,301.7761812229873,166.3117999564079,199.31513551001083,2.8788560666131597
41.866203,-87.621826,280.51523712253965,275.0152388978626,72.50000859356251,99872.33031489926,112.93566261476732,54.278856956661365,301.1563298564671,167.2145195541521,206.04346781481792,2.903604501267211
41.876404,-87.6185,280.4079298271099,274.9847153428231,72.88392757877834,99873.75729571459,112.6978773397396,53.99541910543213,300.9103325589672,166.69329643355573,207.68354975732896,2.9132597208752244
41.883083,-87.639099,280.1857309462281,274.83680812773497,73.25538591577255,99861.90983515665,109.2988276722563,55.4421728769114,301.1149677048658,164.74100054295832,199.34479988231837,2.7865126475035873
41.861084,-87.626343,280.59540849442425,275.03376370799185,72.19177631667651,99870.86844019509,112.5719976033623,54.78392230544054,301.40805257028813,167.35591994783317,203.86798256120647,2.90718907324491
41.870472,-87.61731,280.51445915840213,275.0358196773674,72.60680249336822,99874.34608115072,113.30550280168114,54.008525245416905,301.05830420769655,167.31402804122646,209.179105119118,2.930052991045025
41.888199,-87.634583,280.19662391074587,274.85790032081565,73.30638171073745,99860.83805348266,110.26423746578537,55.1662106774943,300.9963676696376,165.43044813436708,200.7743843529611,2.827307798428656
41.870434,-87.625275,280.38035822281853,274.95279464860215,72.86218249628287,99870.88833444756,111.65066392375597,54.73741689393436,301.1373721707786,166.3880807978797,204.49995595514085,2.860566861028978
41.886581,-87.62088,280.32090204063536,274.9501609496069,73.14629463377538,99873.03186281472,112.06626952965269,54.30993791957424,300.7554533238996,166.3762074248966,205.54972309858928,2.927050073794035
41.860203,-87.632019,280.5785263912307,275.0190037764639,72.20238678098333,99869.27929967729,111.47646279154355,55.264746747106486,301.61144242950087,166.74120955786924,201.56941561058545,2.880704715215003
41.864395,-87.640045,280.4467699038608,274.95187590521266,72.5255299629129,99866.16675103763,110.09754542527655,55.200247875644095,301.59114639950997,165.29779328406724,198.0746534425109,2.816453347258595
41.889111,-87.624329,280.27467097507804,274.9228769261216,73.24102973633507,99870.30634411548,111.44496996903773,54.60753868530873,300.74292128972706,166.05250863968914,204.09930537788287,2.9058829590267794
41.869526,-87.634399,280.32562860340477,274.9071102195663,72.90740847182569,99867.38909774447,110.21227971491945,55.07857163369098,301.2558606470393,165.29085136360555,200.68912588882293,2.812018016811693
41.883991,-87.629974,280.2063802698321,274.8663220002111,73.29970890187553,99866.63394012122,110.64125201706513,54.90254591678637,300.8968042729999,165.54379791991212,202.2947079965784,2.836438437357436
41.883167,-87.624268,280.2689538127059,274.9099400266113,73.20493110919153,99870.0986706792,111.63605884658263,54.50619345057875,300.8386451431527,166.1422523126635,204.29024674098176,2.876859568133816
41.883179,-87.623138,280.2850066904198,274.9207531186532,73.17873209677279,99870.73453637343,111.79548052534419,54.41607254726705,300.828023736293,166.21155308709984,204.79773523929208,2.8871431154008618
41.890835,-87.618652,280.37592173747584,274.9934061347051,73.08742246346195,99876.67760319602,112.45614791053492,54.15442289790494,300.71224464855993,166.61057081021374,206.77855740432528,2.9779818093266877
41.865253,-87.638916,280.42162364412394,274.9418997757455,72.6013807001352,99866.39336502021,110.09927367969064,55.199317032609514,301.49524748580717,165.29859070292272,198.16105243642806,2.8155315409309787
41.873013,-87.61734,280.4752919393849,275.0195091768606,72.72108570279634,99874.39063588617,112.66911544867779,54.105427127270396,301.036490344893,166.77454255668673,209.13742483509327,2.9271242876573482
41.876305,-87.636749,280.2275240977869,274.86061061341576,73.16543223886968,99865.10742138216,109.93811431295931,55.081041505913724,301.15861313875996,165.01915581997147,199.48935510796662,2.7915395507307603
41.885738,-87.619751,280.3413736556561,274.96258516921534,73.10605768437946,99873.6133370187,112.1876658984963,54.22110915358627,300.74618275449865,166.40877506031936,206.38145568150716,2.9342732613837987
41.888279,-87.62204,280.30459310032114,274.9421182333785,73.1876259754161,99872.42183111164,111.88584683885263,54.36323424972551,300.7479960527584,166.24908107434322,204.88575051744527,2.9242016253273637
41.862808,-87.621796,280.60310849945125,275.05096138193795,72.23926486263416,99872.36589554016,112.75164334945511,54.736649406099524,301.31439196806656,167.4882927397993,205.84676512393335,2.9258359943397805
41.882305,-87.626556,280.24327484544256,274.8906739858073,73.236995958731,99868.9312507227,111.55682956179771,54.477932356002306,300.86455104224063,166.03476191851826,203.3051213465828,2.8543779353721392
41.886517,-87.632294,280.19338799442437,274.85732483484026,73.31968433513562,99863.95199045101,110.14597308257999,55.065556865844414,300.9207379353299,165.21152993930045,201.6165405112359,2.8324251844217274
41.881443,-87.628815,280.22309596675683,274.8749220780605,73.25913063749266,99867.86199390962,111.33408843748403,54.421676896595415,300.87887022003093,165.75576534506237,202.5140897397144,2.8357194398496244
41.883938,-87.63797,280.18305543009205,274.83821091746205,73.2757772990622,99861.9397951734,109.54369555204029,55.36062625183752,301.0835828220834,164.90432176902945,199.838137829095,2.7932333126214415
41.884861,-87.625427,280.2518068435836,274.9003415479848,73.24267413783053,99869.38574688697,111.4491511888569,54.59934230489146,300.8278716242712,166.04849348154073,203.81104347212133,2.874345643744189
41.890724,-87.638031,280.22641314813717,274.87419757729975,73.23892221453914,99854.89956578355,109.81766387708026,55.6228939538312,301.10302748800365,165.44055779597866,199.47198666347055,2.8235102864323713
41.87373,-87.641296,280.2618017549213,274.86601655938983,73.02107383437527,99863.52194225397,109.60867372700021,55.26292222919656,301.29329331726785,164.87159597921774,197.56058545433825,2.778643268522429
41.879761,-87.626526,280.25370364340625,274.89343224355866,73.19864287606654,99869.35658745845,111.43532608452313,54.390663017698785,300.91986799649396,165.82598907717332,203.27455820059973,2.8494043905127975
41.875465,-87.63559,280.23873429678144,274.86745627262013,73.14360992075693,99865.76087394408,109.94409890673327,55.0438609450874,301.17953698323083,164.98795985279222,199.79901243423163,2.7957949946777005
41.862728,-87.635468,280.4865651733129,274.9758050695277,72.44619948673648,99867.97817588552,110.81202694132811,55.16744804794288,301.541517686111,165.9794749866522,200.03748825019008,2.8436200751457315
41.873814,-87.626465,280.3140930358621,274.92042282567354,73.03164887327866,99870.14649344867,111.44013446815067,54.423130788459886,301.0724154437782,165.86326524165747,203.91482733162968,2.846530189786264
41.884777,-87.640259,280.19090388945676,274.84036647064323,73.2473126593309,99859.49815891162,109.49995326421384,55.45243798031595,301.1235441743263,164.9523912679312,198.92438915797916,2.789392521120216
41.884018,-87.624268,280.2670876880967,274.9103009661652,73.21606615286814,99870.0821744679,111.43972012448243,54.62260589034382,300.8372964201655,166.06232599759224,204.34146118978668,2.880507213736587
41.870342,-87.640106,280.31076802048676,274.8890405876061,72.8913630196841,99864.92469322731,109.78000842662834,55.0457737188476,301.3672199156881,164.82578216837027,198.20844245150812,2.79001984096477
41.88229,-87.629974,280.21113277506913,274.8676669305145,73.28267074735999,99867.12640812858,111.10949201647362,54.54239455482807,300.8868295685138,165.65188658790228,202.09553523663106,2.830083192405171
41.889114,-87.623199,280.2898355928867,274.93354873080204,73.21856545467608,99871.41921979138,111.68952308735318,54.462789672721144,300.7303892186787,166.15231275018974,204.43981292734637,2.916995200642054
41.860184,-87.635437,280.5695470806791,275.0130487730844,72.21750836905485,99868.35691845306,111.15196837813636,55.31437452449947,301.69397470161374,166.46634291953197,199.89884042506543,2.865080899383291
41.873775,-87.632172,280.27267977207,274.89131680468023,73.0931854967475,99867.59521389472,110.42137843144371,54.75839880573629,301.1616630748505,165.17977725285112,201.55343610315106,2.812707318492861
41.882305,-87.625397,280.2568469319508,274.9000689640959,73.21611018974403,99869.58457821177,111.63485493262638,54.51601935152485,300.8642385095465,166.15087427587207,204.0970084436935,2.86379177384472
41.858482,-87.635437,280.63676093326035,275.0429222902339,72.03080701186953,99868.59358433948,111.07707435693165,55.36255511801973,301.7501140544897,166.43962946274377,200.06422148660968,2.8834777895159225
41.868656,-87.638947,280.3423375971952,274.90654366503384,72.82103045725262,99865.73368067564,109.87234551165831,55.269770615443036,301.3791443170142,165.14211613952034,198.4186021443778,2.799880364577174
41.87632,-87.63446,280.23334830915763,274.8668829422997,73.16767326586134,99866.07008446602,110.04909016085168,54.96793040571933,301.14816863516927,165.01702056690888,200.1054353352199,2.8013671675255596
41.880539,-87.639069,280.1976264603783,274.8422201307341,73.22296848158317,99862.78043027384,109.38042709592794,55.36319372653537,301.16855323291395,164.74362082774365,199.05793467398834,2.7816656399847943
41.875549,-87.620789,280.37181213221277,274.9605704453411,72.94379151495309,99872.67892255557,112.37742626755085,54.09786866579368,300.9614363370784,166.47529490719782,206.6767582797162,2.8905177028385585
41.887432,-87.619751,280.3413011449267,274.965555410028,73.12127123540603,99874.25117481305,112.22271392890943,54.26803157898963,300.7510752727465,166.49074550532262,206.3482939043677,2.9439668801216548
41.860184,-87.634308,280.5709212806881,275.0141129469457,72.2159580941116,99868.67925453623,111.31232100566014,55.26876530083639,301.6579014474526,166.5810862987668,200.5683051507137,2.8696166622455
41.878094,-87.620789,280.3471246826058,274.9503090415223,73.01592196802405,99872.48504524046,112.24239193418929,54.213386716524425,300.88121081942234,166.4557786430685,206.17829909601267,2.892532741488557
41.880566,-87.634521,280.19654356766915,274.8496669230806,73.26561679673902,99865.18489924367,110.33950533462885,54.84223771796055,301.03325139228696,165.18174303168047,200.15721715603607,2.8020045268226768
41.862766,-87.628632,280.52045008486135,274.9978956090225,72.38722740707114,99870.04267537661,112.2394026434485,54.8613655609529,301.3689647849537,167.10076821276533,202.91983845438037,2.878700689237139
41.875427,-87.641296,280.24086881452223,274.8577001396047,73.08415662152574,99863.05419381526,109.75571050532217,55.24859441361831,301.2366560602355,165.00430490360736,198.1251346683279,2.7760653878938952
41.873795,-87.631012,280.2791907909945,274.8963914651938,73.08600289262483,99868.0702349535,110.49021356082602,54.73319400000008,301.1686200653458,165.22340756657084,201.97484695649248,2.81850141573034
41.875443,-87.639008,280.2352003396128,274.8595714579707,73.12185592198192,99864.17971488993,109.74776013609876,55.16535474110846,301.1870524139142,164.9131148513983,198.83645604781606,2.783337720959705
41.889893,-87.636902,280.2137054110417,274.86676689541275,73.26530714501132,99857.01366808105,109.96516010910698,55.44198184138714,301.0785444673905,165.40714192422053,199.90597082525102,2.8233831418011297
41.889992,-87.618652,280.3708081551491,274.989141740601,73.09166773781357,99876.33582925399,112.4784289507054,54.091421824575434,300.7250568260536,166.56985076358004,206.733228950114,2.971991455182904
41.858532,-87.627441,280.6779074125198,275.0686179560696,71.95355252128927,99870.68402275252,112.29282145480279,55.12657304671788,301.54181536402814,167.41939446548943,203.30673537158904,2.9248696621610204
41.887444,-87.618622,280.36234943887825,274.979893369477,73.08771989587733,99875.28418175745,112.27832756479674,54.211055261510474,300.74985680687666,166.48938280675034,207.0059804513811,2.956701595463376
41.86787,-87.626404,280.41718700587154,274.9634351506294,72.73124049210098,99870.55454196919,111.8021382817859,54.75046527984297,301.19359514285696,166.552603566402,203.94023122708433,2.862556198614513
41.882229,-87.640228,280.19227418649103,274.8378716524457,73.22798720680905,99861.6299375077,109.06220531853519,55.50688981984457,301.19280532309716,164.56909512376447,198.93585503886118,2.7810778801216545
41.86277,-87.627502,280.53156302086677,275.0042015938158,72.3631933294753,99870.40396209036,112.43347366021791,54.72266045159249,301.34822037226525,167.15613410353131,203.40895767470653,2.8859248093689245
41.889946,-87.626617,280.25362031207226,274.90815228423605,73.27266008059478,99867.84610028264,111.41229144428492,54.62648294382016,300.7485953263076,166.0387743785586,203.06855030514492,2.889253757920081
41.859295,-87.641113,280.61045066972196,275.0230994980149,72.06324402027546,99866.79785082217,110.57522460948702,55.225714872095956,301.867457349286,165.80093949020042,197.0642550520825,2.855038930810172
41.872993,-87.621887,280.3871918723069,274.96551633876845,72.89162220499293,99872.2748749952,112.20342635866348,54.18687175935628,301.0720973286727,166.3902981001521,206.1371508238572,2.8814633038354325
41.878857,-87.63562,280.2082953125789,274.8531703796149,73.22437532820821,99865.01267542812,110.02377290914077,55.004300092084165,301.1290543789812,165.02807295894212,199.8199081388445,2.796299833952855
41.886471,-87.641418,280.20707458486083,274.84991690664907,73.21421181131188,99856.50675648813,109.50771700190094,55.570866930092066,301.14143599721103,165.0785839359213,198.4316418200559,2.7918364501140482
41.880527,-87.640198,280.20102949087607,274.8415915083635,73.20280953886117,99862.12877985807,109.33157844394697,55.37710752589335,301.19355185055366,164.70868599058028,198.66124784920177,2.7782005288079725
41.891682,-87.619812,280.3603836351269,274.98377178672786,73.1169410954633,99875.61698982897,112.19215223413877,54.263508499957716,300.7340787218048,166.4556607675929,206.35409983407962,2.970596791078819
41.871223,-87.634399,280.294674407958,274.8948420422407,73.00083856505026,99867.08073103528,110.24906082068931,54.94051105250482,301.2159678556639,165.1895718576076,200.71759123299827,2.8059393692658623
41.878841,-87.639038,280.20625446447565,274.846743708161,73.20244597440238,99863.29060625854,109.42619260974061,55.319572927388755,301.18061640956284,164.74576552128931,199.01290814011156,2.782150909689955
41.891613,-87.631195,280.2366818581143,274.890144511785,73.26731320528852,99862.15892038563,111.20794374558595,54.69683357354061,300.9256695828757,165.90477730425823,201.50037553666493,2.8661830725268262
41.890812,-87.623199,280.2995846717499,274.94145287995286,73.2093414685732,99871.54227970507,111.89476057332946,54.34101410716393,300.7295959594494,166.23577468218326,204.54363185215826,2.9272348521584886
41.864403,-87.638916,280.444920559601,274.952355505238,72.5371749212217,99866.53064972599,110.05144854033968,55.311216236166274,301.57036818083105,165.36266478698147,198.67185021812966,2.820252704148008
41.861004,-87.640015,280.5486317791248,274.99936555854504,72.25366910568562,99866.81858130102,110.45231033931734,55.203933774013635,301.7807349588158,165.65624408874726,197.7503927654391,2.8410816336487303
41.865276,-87.635498,280.4181765796652,274.94490077274645,72.63362107125958,99867.61395281,110.32263984273888,55.213346107797555,301.44002456830253,165.53598592671295,199.96797003075105,2.8284765721044165
41.870392,-87.630981,280.32656275040137,274.9144455553346,72.93941411434486,99868.5486273206,110.7302412959365,54.99197290153754,301.1780107251411,165.72221417631152,202.31690633923284,2.824940855875644
41.866116,-87.636658,280.39764018015603,274.9339945816504,72.68177216249894,99867.04910450152,110.0737881313677,55.256162725225956,301.41388135845216,165.32995084928615,199.56538359073235,2.819474453493282
41.858505,-87.632019,280.64420767031356,275.0483144413702,72.02053374110837,99869.47307700578,111.5017530452394,55.30501597938674,301.6707261989524,166.80676901583988,201.33821022112895,2.8996329473261797
41.865372,-87.619537,280.57448776273543,275.0470106393511,72.36261422024164,99873.24143773157,113.44827747317723,54.23610660015213,301.1784369281069,167.68438405968556,207.39421851127804,2.9287200809326652
41.87719,-87.629913,280.24592604836477,274.8829661271861,73.18519995074769,99868.03733888674,110.73741334451269,54.661959158274904,301.0490523893723,165.3993724794288,202.2715119443272,2.8250686156965426
41.859348,-87.633148,280.60550354287415,275.03008730235734,72.12291911945594,99869.10576442747,111.36614500642048,55.331360460758674,301.6612454415813,166.6975054747824,200.78137908528365,2.8839365475627283
41.886524,-87.631165,280.19864831029844,274.8630993285461,73.3222553034976,99864.84041366729,110.37478211105004,54.96105236880133,300.9097513503844,165.3358344694178,201.86097323861617,2.8395302882064715
41.882271,-87.634521,280.1874737219308,274.8456937634532,73.29110029944246,99864.77349129398,110.13665975859605,54.90959732444879,301.0179933984964,165.0462570687673,200.42905992400958,2.803660147799276
41.891579,-87.638062,280.23623528073017,274.88110046494074,73.2243265299062,99853.97029936539,109.8841980438034,55.6064571710738,301.1103697028808,165.4906552371379,199.34175813309992,2.8280403826138403
41.861977,-87.618347,280.6936807280139,275.10290663884416,72.04612936935035,99873.44456009052,113.61146476459407,54.47848789452569,301.3598857361663,168.08995267436856,207.95667666744106,2.961838796189913
41.878868,-87.634491,280.21106872091764,274.85610237741827,73.2251679992819,99865.57613838196,110.16718798682116,54.92356525749767,301.0821140011406,165.09075323274504,200.29377207087936,2.8017384442848723
41.885735,-87.62088,280.32067547875306,274.9485763309962,73.13950399510007,99872.79581502704,112.01368170579538,54.303788732111094,300.7660920239499,166.3174704256567,205.67025611916014,2.9223634681084736
41.888237,-87.628876,280.22131707349865,274.88343200160557,73.3105747056687,99866.08179001666,110.73953251976856,54.85815798078056,300.8466589321196,165.5976904910027,202.320926335347,2.8627760272028397
41.859367,-87.62973,280.62344432254844,275.04228392476983,72.09419804578873,99869.97385416125,111.82813029661231,55.23073151453071,301.55598920258547,167.05886179492254,202.3850814150968,2.9030303076370667
41.862762,-87.63092,280.5031235818194,274.9869419540429,72.41909185980396,99869.33164712932,111.8835708292219,54.99648122281833,301.37945684316134,166.88005201930397,202.00458968957494,2.865259473092844
41.866127,-87.635498,280.39678850063365,274.9352450482809,72.69228242979648,99867.45126873016,110.22192378845995,55.23278713326849,301.39614132858844,165.4547109291628,200.33442653265206,2.823652643321788
41.884769,-87.641388,280.19681362528513,274.8416391145138,73.22412752842777,99858.68124148484,109.43560008359393,55.4580934218552,301.1578505169385,164.89369349911271,198.50260477156377,2.78550197668328
41.858517,-87.62973,280.6581294313172,275.0576376057701,71.99754111527415,99870.08008786029,111.82388387437683,55.3141629952691,301.5990239740219,167.138046862254,202.4548087149192,2.9123036419700954
41.872971,-87.626465,280.32526656420515,274.92555018353437,73.00141830121659,99870.25133387191,111.41430964627877,54.58657540601497,301.10282810424974,166.00088506441668,204.02822216634283,2.8479043002027535
41.861103,-87.622925,280.6397642381941,275.06186756019264,72.11051679200823,99871.9574968891,112.81295767677616,54.67727610365803,301.4033148690123,167.49023380210386,205.31597780827082,2.9296018079327486
41.878895,-87.631073,280.2246152440645,274.8695480093773,73.22466413504264,99867.20069023744,110.65682307358277,54.64628605208244,301.0172284890597,165.30310910661476,201.68851240445204,2.8198184273886984
41.859367,-87.630859,280.61600005263114,275.03745319641826,72.10726589946773,99869.65916822125,111.66720531384654,55.23723149450878,301.5971952659457,166.90443678533438,201.82421539676443,2.8964645049843702
